serial,datetime,event,value,selection,user,credits,location,readout
201447098,2017-11-08 13:04:58,vend with free credit,350,4,133,3250,251,13
201447098,2017-11-08 13:17:41,vend with credit,500,0,173,2900,251,13
201447098,2017-11-08 13:29:49,recharge,100,0,29,3750,251,13
201447098,2017-11-08 13:29:51,recharge,100,0,29,3850,251,13
201447098,2017-11-08 13:29:55,recharge,100,0,29,3950,251,13
201447098,2017-11-08 13:30:05,vend with free credit,850,0,29,3100,251,13
201447098,2017-11-08 13:30:28,vend with free credit,500,0,29,2600,251,13
201447098,2017-11-08 13:52:04,vend paid with cash,800,0,0,0,251,13
201447098,2017-11-08 13:52:28,vend with free credit,350,4,701,0,251,13
201447098,2017-11-08 15:12:39,vend with free credit,850,0,42,150,251,13
201447098,2017-11-08 15:13:32,recharge,100,0,42,250,251,13
201447098,2017-11-08 15:13:35,recharge,100,0,42,350,251,13
201447098,2017-11-08 15:13:37,recharge,100,0,42,450,251,13
201447098,2017-11-08 15:13:39,recharge,100,0,42,550,251,13
201447098,2017-11-08 15:13:53,mixed vend (amount free credit),50,0,42,500,251,13
201447098,2017-11-08 15:13:53,mixed vend (amount credit),450,0,42,50,251,13
201447098,2017-11-08 15:49:51,vend with free credit,500,0,742,1600,251,13
201447098,2017-11-08 18:10:16,vend with free credit,700,0,24,1100,251,13
201447098,2017-11-08 18:10:29,vend with free credit,500,0,24,600,251,13
201447098,2017-11-08 18:10:51,vend with free credit,500,0,24,100,251,13
201447098,2017-11-08 18:11:22,vend with free credit,850,0,29,1750,251,13
201447098,2017-11-08 22:33:35,vend paid with cash,850,0,0,0,251,13
201447098,2017-11-09 03:28:30,vend with free credit,350,4,130,2400,251,13
201447098,2017-11-09 03:29:25,vend with free credit,400,5,128,2050,251,13
201447098,2017-11-09 03:30:23,vend with free credit,500,0,22,2700,251,13
201447098,2017-11-09 03:51:11,recharge,5000,0,88,5100,251,13
201447098,2017-11-09 03:51:19,vend with credit,1300,0,88,3800,251,13
201447098,2017-11-09 03:59:28,vend with free credit,400,5,180,1300,251,13
201447098,2017-11-09 03:59:54,vend with free credit,400,5,134,2550,251,13
201447098,2017-11-09 04:07:56,vend with free credit,350,4,7,3450,251,13
201447098,2017-11-09 04:09:39,mixed vend (amount free credit),300,4,677,300,251,13
201447098,2017-11-09 04:09:39,mixed vend (amount credit),50,4,677,250,251,13
201447098,2017-11-09 04:28:49,vend with free credit,700,0,743,3250,251,13
201447098,2017-11-09 04:36:24,vend with free credit,700,0,184,2100,251,13
201447098,2017-11-09 04:36:46,vend with free credit,350,4,163,2100,251,13
201447098,2017-11-09 04:46:49,vend with free credit,350,4,167,3200,251,13
201447098,2017-11-09 04:48:01,vend with free credit,350,4,166,3300,251,13
201447098,2017-11-09 05:10:40,vend with credit,800,0,173,2100,251,13
201447098,2017-11-09 05:54:25,vend with free credit,350,4,465,3850,251,14
201447098,2017-11-09 05:58:07,vend paid with cash,800,0,0,0,251,14
201447098,2017-11-09 05:59:08,vend with free credit,400,5,23,3450,251,14
201447098,2017-11-09 06:25:28,vend with free credit,350,4,313,3300,251,14
201447098,2017-11-09 06:26:53,vend paid with cash,400,5,0,0,251,14
201447098,2017-11-09 06:28:06,vend with free credit,850,0,163,1250,251,14
201447098,2017-11-09 06:50:42,vend with free credit,700,0,44,3250,251,14
201447098,2017-11-09 07:17:40,vend paid with cash,350,4,0,0,251,14
201447098,2017-11-09 07:31:50,vend paid with cash,700,0,0,0,251,14
201447098,2017-11-09 07:49:26,vend with free credit,800,0,697,1900,251,14
201447098,2017-11-09 08:05:45,vend with free credit,700,0,130,1700,251,14
201447098,2017-11-09 08:28:05,vend with free credit,700,0,171,3250,251,14
201447098,2017-11-09 08:37:05,vend with free credit,600,0,31,3400,251,14
201447098,2017-11-09 08:37:32,vend with free credit,700,0,737,2150,251,14
201447098,2017-11-09 08:58:24,vend with free credit,350,4,40,2550,251,14
201447098,2017-11-09 09:07:39,vend with free credit,350,4,41,2900,251,14
201447098,2017-11-09 09:32:43,vend with free credit,350,4,84,3350,251,14
201447098,2017-11-09 09:35:20,vend with free credit,350,4,84,3000,251,14
201447098,2017-11-09 09:36:15,vend with free credit,350,4,84,2650,251,14
201447098,2017-11-09 10:49:53,vend with credit,500,0,88,3300,251,14
201447098,2017-11-09 10:50:26,vend with credit,600,0,88,2700,251,14
201447098,2017-11-09 11:00:45,vend with free credit,800,0,128,1250,251,14
201447098,2017-11-09 11:07:52,vend with credit,800,0,173,1300,251,14
201447098,2017-11-09 11:43:22,vend with free credit,800,0,506,2300,251,14
201447098,2017-11-09 11:48:26,vend with free credit,600,0,593,2600,251,14
201447098,2017-11-09 12:17:50,vend paid with cash,400,5,0,0,251,14
201447098,2017-11-09 12:23:42,vend with free credit,350,4,6,3330,251,14
201447098,2017-11-09 12:25:28,vend with free credit,400,5,184,1700,251,14
201447098,2017-11-09 12:30:59,vend paid with cash,350,4,0,0,251,14
201447098,2017-11-09 12:33:48,vend with free credit,350,4,87,3450,251,14
201447098,2017-11-09 13:00:33,free credit added,5000,0,188,5300,251,14
201447098,2017-11-09 13:00:33,free credit substituted,300,0,188,5000,251,14
201447098,2017-11-09 13:00:42,vend with free credit,400,5,188,4600,251,14
201447098,2017-11-09 13:00:48,free credit added,5000,0,52,5400,251,14
201447098,2017-11-09 13:00:48,free credit substituted,400,0,52,5000,251,14
201447098,2017-11-09 13:01:22,vend with free credit,400,5,52,4600,251,14
201447098,2017-11-09 13:01:50,vend with free credit,400,5,52,4200,251,14
201447098,2017-11-09 13:02:03,vend with free credit,500,0,52,3700,251,14
201447098,2017-11-09 13:05:50,vend with free credit,350,4,167,2850,251,14
201447098,2017-11-09 16:00:51,mixed vend (amount free credit),600,0,29,1150,251,14
201447098,2017-11-09 16:00:51,mixed vend (amount credit),250,0,29,900,251,14
201447098,2017-11-09 18:57:13,vend with credit,850,0,29,50,251,14
201447098,2017-11-10 03:05:45,vend with free credit,700,0,128,550,251,14
201447098,2017-11-10 03:18:36,vend with free credit,400,5,22,2300,251,14
201447098,2017-11-10 03:32:35,vend with free credit,700,0,165,3100,251,14
201447098,2017-11-10 03:42:45,vend with free credit,500,0,178,3700,251,14
201447098,2017-11-10 04:04:25,vend with free credit,800,0,31,2600,251,14
201447098,2017-11-10 04:09:46,vend with free credit,500,0,180,800,251,14
201447098,2017-11-10 04:14:22,vend with credit,700,0,88,2000,251,14
201447098,2017-11-10 04:14:52,vend with credit,700,0,88,1300,251,14
201447098,2017-11-10 04:20:05,vend with free credit,500,0,313,2800,251,14
201447098,2017-11-10 04:20:26,vend with free credit,350,4,313,2450,251,14
201447098,2017-11-10 04:31:27,vend with free credit,700,0,7,2750,251,14
201447098,2017-11-10 04:41:52,vend with free credit,600,0,260,2450,251,14
201447098,2017-11-10 04:49:11,vend with free credit,350,4,167,2500,251,14
201447098,2017-11-10 04:50:23,vend with free credit,350,4,166,2950,251,14
201447098,2017-11-10 05:09:43,recharge,500,0,677,750,251,14
201447098,2017-11-10 05:09:53,vend with credit,350,4,677,400,251,14
201447098,2017-11-10 05:21:58,vend with free credit,350,4,410,1500,251,14
201447098,2017-11-10 05:24:12,vend with free credit,350,4,355,4250,251,14
201447098,2017-11-10 05:43:45,vend with free credit,350,4,135,3600,251,14
201447098,2017-11-10 05:47:40,vend with free credit,500,0,506,1800,251,14
201447098,2017-11-10 05:47:53,vend with free credit,350,4,506,1450,251,14
201447098,2017-11-10 05:59:31,vend with credit,800,0,173,500,251,14
201447098,2017-11-10 06:01:24,vend with free credit,500,0,184,1200,251,14
201447098,2017-11-10 06:11:49,vend with free credit,850,0,163,400,251,14
201447098,2017-11-10 06:17:39,vend paid with cash,400,5,0,0,251,14
201447098,2017-11-10 06:18:06,vend paid with cash,400,5,0,0,251,14
201447098,2017-11-10 06:35:38,vend paid with cash,400,5,0,0,251,14
201447098,2017-11-10 06:35:56,vend paid with cash,400,5,0,0,251,14
201447098,2017-11-10 06:38:07,vend with free credit,800,0,17,2410,251,14
201447098,2017-11-10 07:04:07,vend with free credit,350,4,743,2900,251,14
201447098,2017-11-10 07:10:39,vend paid with cash,500,0,0,0,251,14
201447098,2017-11-10 07:14:34,vend paid with cash,400,5,0,0,251,14
201447098,2017-11-10 07:24:33,vend with free credit,700,0,679,1750,251,14
201447098,2017-11-10 07:29:25,vend with free credit,600,0,424,3200,251,14
201447098,2017-11-10 07:29:39,vend with free credit,600,0,424,2600,251,14
201447098,2017-11-10 07:29:59,vend with free credit,600,0,424,2000,251,14
201447098,2017-11-10 07:55:25,vend with free credit,800,0,506,650,251,14
201447098,2017-11-10 07:59:10,vend with free credit,800,0,7,1950,251,14
201447098,2017-11-10 08:16:50,free credit added,5000,0,704,5000,251,14
201447098,2017-11-10 08:16:59,vend with free credit,800,0,704,4200,251,14
201447098,2017-11-10 08:17:17,vend with free credit,800,0,704,3400,251,14
201447098,2017-11-10 08:17:35,vend with free credit,500,0,704,2900,251,14
201447098,2017-11-10 08:45:17,vend with free credit,400,5,23,3050,251,14
201447098,2017-11-10 08:47:03,vend with free credit,400,5,23,2650,251,14
201447098,2017-11-10 08:54:35,vend with free credit,700,0,135,2900,251,14
201447098,2017-11-10 08:56:19,vend with free credit,500,0,51,2800,251,14
201447098,2017-11-10 09:01:40,vend with free credit,800,0,737,1350,251,14
201447098,2017-11-10 09:05:56,recharge,5000,0,666,5400,251,14
201447098,2017-11-10 09:26:19,vend with free credit,800,0,161,1950,251,14
201447098,2017-11-10 09:46:29,vend with free credit,700,0,679,1050,251,14
201447098,2017-11-10 09:46:45,vend with free credit,850,0,679,200,251,14
201447098,2017-11-10 13:08:12,vend paid with cash,1300,0,0,0,251,14
201447098,2017-11-13 03:20:51,vend with free credit,400,5,704,2500,251,14
201447098,2017-11-13 03:21:10,vend with free credit,400,5,704,2100,251,14
201447098,2017-11-13 03:21:30,vend with free credit,800,0,704,1300,251,14
201447098,2017-11-13 03:23:37,vend with free credit,500,0,704,800,251,14
201447098,2017-11-13 03:23:55,vend with free credit,800,0,704,0,251,14
201447098,2017-11-13 03:41:48,vend with free credit,350,4,130,1350,251,14
201447098,2017-11-13 03:46:42,vend with free credit,800,0,31,1800,251,14
201447098,2017-11-13 04:13:16,vend with free credit,350,4,41,2550,251,14
201447098,2017-11-13 04:16:18,vend with free credit,400,5,134,2150,251,14
201447098,2017-11-13 04:17:43,vend with free credit,600,0,431,1800,251,14
201447098,2017-11-13 04:18:03,vend with free credit,350,4,431,1450,251,14
201447098,2017-11-13 04:18:35,vend with free credit,400,5,431,1050,251,14
201447098,2017-11-13 04:20:00,vend with free credit,500,0,180,300,251,14
201447098,2017-11-13 04:28:46,vend with credit,1300,0,88,0,251,14
201447098,2017-11-13 04:29:29,free credit added,5000,0,19,5110,251,14
201447098,2017-11-13 04:29:29,free credit substituted,50,0,19,5060,251,14
201447098,2017-11-13 04:29:41,vend with free credit,500,0,19,4560,251,14
201447098,2017-11-13 04:29:50,free credit added,5000,0,193,5000,251,14
201447098,2017-11-13 04:30:03,vend with free credit,500,0,193,4500,251,14
201447098,2017-11-13 04:47:27,vend with free credit,350,4,167,2150,251,14
201447098,2017-11-13 04:48:44,vend with free credit,350,4,166,2600,251,14
201447098,2017-11-13 05:06:41,vend with free credit,500,0,187,2400,251,14
201447098,2017-11-13 06:10:42,recharge,1000,0,29,1050,251,14
201447098,2017-11-13 06:11:03,vend with credit,350,4,29,700,251,14
201447098,2017-11-13 06:12:18,vend paid with cash,400,5,0,0,251,14
201447098,2017-11-13 06:12:51,vend paid with cash,350,4,0,0,251,14
201447098,2017-11-13 06:13:43,vend with free credit,350,4,17,2060,251,14
201447098,2017-11-13 06:18:22,vend with free credit,400,5,23,2250,251,14
201447098,2017-11-13 06:18:37,vend with free credit,400,5,23,1850,251,14
201447098,2017-11-13 06:19:10,vend paid with cash,800,0,0,0,251,14
201447098,2017-11-13 06:24:13,vend with free credit,350,4,40,2200,251,14
201447098,2017-11-13 06:32:19,vend paid with cash,350,4,0,0,251,14
201447098,2017-11-13 06:38:13,vend with free credit,350,4,162,3250,251,14
201447098,2017-11-13 06:50:29,vend with free credit,850,0,83,50,251,14
201447098,2017-11-13 07:07:48,vend with free credit,700,0,735,2500,251,14
201447098,2017-11-13 07:10:43,vend with free credit,800,0,161,1150,251,14
201447098,2017-11-13 07:12:40,vend with free credit,500,0,184,700,251,14
201447098,2017-11-13 07:13:13,vend with free credit,700,0,103,3600,251,14
201447098,2017-11-13 07:19:03,vend with free credit,700,0,44,2550,251,14
201447098,2017-11-13 07:20:05,vend with free credit,700,0,51,2100,251,14
201447098,2017-11-13 07:21:18,vend with free credit,350,4,743,2550,251,14
201447098,2017-11-13 07:22:23,vend with free credit,400,5,44,2150,251,14
201447098,2017-11-13 07:33:09,vend paid with cash,700,0,0,0,251,14
201447098,2017-11-13 07:54:57,recharge,50,0,128,600,251,14
201447098,2017-11-13 07:55:01,recharge,100,0,128,700,251,14
201447098,2017-11-13 07:55:10,mixed vend (amount free credit),550,0,128,150,251,14
201447098,2017-11-13 07:55:10,mixed vend (amount credit),150,0,128,0,251,14
201447098,2017-11-13 07:56:29,vend with free credit,600,0,133,2650,251,14
201447098,2017-11-13 09:12:27,vend paid with cash,850,0,0,0,251,14
201447098,2017-11-13 09:51:40,vend with free credit,350,4,40,1850,251,14
201447098,2017-11-13 09:59:44,free credit added,5000,0,513,5050,251,14
201447098,2017-11-13 09:59:44,free credit substituted,50,0,513,5000,251,14
201447098,2017-11-13 09:59:52,vend with free credit,700,0,513,4300,251,14
201447098,2017-11-13 10:00:04,vend with free credit,700,0,513,3600,251,14
201447098,2017-11-13 10:00:24,vend with free credit,500,0,513,3100,251,14
201447098,2017-11-13 10:03:23,vend with free credit,600,0,85,3650,251,14
201447098,2017-11-13 10:03:49,vend with free credit,350,4,85,3300,251,14
201447098,2017-11-13 10:05:13,vend with free credit,500,0,85,2800,251,14
201447098,2017-11-13 10:18:03,vend with free credit,850,0,19,3710,251,14
201447098,2017-11-13 10:20:22,vend paid with cash,800,0,0,0,251,14
201447098,2017-11-13 10:20:46,recharge,1000,0,679,1200,251,14
201447098,2017-11-13 10:20:56,mixed vend (amount free credit),200,0,679,1000,251,14
201447098,2017-11-13 10:20:56,mixed vend (amount credit),300,0,679,700,251,14
201447098,2017-11-13 10:21:12,recharge,1000,0,679,1700,251,14
201447098,2017-11-13 10:21:24,vend with credit,850,0,679,850,251,14
201447098,2017-11-13 10:21:44,vend with free credit,700,0,187,1700,251,14
201447098,2017-11-13 10:25:12,vend with free credit,800,0,17,1260,251,14
201447098,2017-11-13 10:44:41,vend with free credit,600,0,593,2000,251,14
201447098,2017-11-13 11:16:17,recharge,1000,0,88,1000,251,14
201447098,2017-11-13 11:16:26,vend with credit,700,0,88,300,251,14
201447098,2017-11-13 11:19:27,vend paid with cash,850,0,0,0,251,14
201447098,2017-11-13 11:22:16,vend paid with cash,500,0,0,0,251,14
201447098,2017-11-13 11:22:28,vend paid with cash,400,5,0,0,251,14
201447098,2017-11-13 11:23:12,recharge,1000,0,191,1450,251,14
201447098,2017-11-13 11:23:20,recharge,1000,0,191,2450,251,14
201447098,2017-11-13 11:23:55,mixed vend (amount free credit),450,0,191,2000,251,14
201447098,2017-11-13 11:23:55,mixed vend (amount credit),250,0,191,1750,251,14
201447098,2017-11-13 11:24:15,vend with credit,500,0,191,1250,251,14
201447098,2017-11-13 11:26:02,vend with free credit,350,4,87,3100,251,14
201447098,2017-11-13 11:26:58,vend with free credit,350,4,87,2750,251,14
201447098,2017-11-13 11:32:03,recharge,500,0,180,800,251,14
201447098,2017-11-13 11:32:14,mixed vend (amount free credit),300,0,180,500,251,14
201447098,2017-11-13 11:32:14,mixed vend (amount credit),400,0,180,100,251,14
201447098,2017-11-13 11:41:51,free credit added,5000,0,179,5000,251,14
201447098,2017-11-13 11:42:03,vend with free credit,700,0,179,4300,251,14
201447098,2017-11-13 11:45:47,recharge,500,0,88,800,251,14
201447098,2017-11-13 11:45:56,vend with credit,700,0,88,100,251,14
201447098,2017-11-13 12:05:11,vend with free credit,500,0,264,500,251,14
201447098,2017-11-13 12:08:32,vend with free credit,350,4,6,2980,251,14
201447098,2017-11-13 12:16:12,vend with free credit,700,0,663,350,251,14
201447098,2017-11-13 12:17:13,recharge,2000,0,663,2350,251,14
201447098,2017-11-13 12:17:31,mixed vend (amount free credit),350,0,663,2000,251,14
201447098,2017-11-13 12:17:31,mixed vend (amount credit),350,0,663,1650,251,14
201447098,2017-11-13 12:20:57,vend paid with cash,700,0,0,0,251,14
201447098,2017-11-13 12:24:37,vend paid with cash,700,0,0,0,251,14
201447098,2017-11-13 12:28:36,vend paid with cash,400,5,0,0,251,14
201447098,2017-11-13 12:40:13,vend paid with cash,400,5,0,0,251,14
201447098,2017-11-13 12:40:28,free credit added,5000,0,169,5000,251,14
201447098,2017-11-13 12:40:35,vend with free credit,400,5,169,4600,251,14
201447098,2017-11-13 12:51:07,free credit added,5000,0,160,5100,251,14
201447098,2017-11-13 12:51:07,free credit substituted,100,0,160,5000,251,14
201447098,2017-11-13 12:51:50,vend with free credit,350,4,160,4650,251,14
201447098,2017-11-13 13:05:03,vend with free credit,350,4,133,2300,251,14
201447098,2017-11-13 13:10:10,vend with free credit,400,5,593,1600,251,14
201447098,2017-11-13 13:32:43,vend with free credit,800,0,318,1600,251,14
